3, 3, 5.429e-05, 0, 0
28, 28, 0.000180238, 0, 0
35, 35, 0.000176106, 0, 0
24, 24, 0.000133147, 0, 0
4, 4, 5.0932e-05, 0, 0
5, 5, 5.7995e-05, 0, 0
18, 18, 0.000117116, 0, 0
5, 5, 5.4555e-05, 0, 0
30, 30, 0.00157354, 0, 0
4, 4, 5.7994e-05, 0, 0
17, 17, 0.000118287, 0, 0
27, 27, 0.000148832, 0, 0
4, 4, 5.2561e-05, 0, 0
26, 26, 0.000246934, 0, 0
15, 15, 0.000114586, 0, 0
5, 5, 6.4359e-05, 0, 0
2, 2, 4.2818e-05, 0, 0
26, 26, 0.000160737, 0, 0
11, 11, 9.9761e-05, 0, 0
11, 11, 9.1562e-05, 0, 0
11, 11, 9.013e-05, 0, 0
15, 15, 0.000108039, 0, 0
3, 3, 5.0676e-05, 0, 0
21, 21, 0.000143291, 0, 0
11, 11, 0.00014208, 0, 0
14, 14, 0.000108708, 0, 0
24, 24, 0.00153182, 0, 0
5, 5, 5.9688e-05, 0, 0
14, 14, 0.000498204, 0, 0
5, 5, 5.6235e-05, 0, 0
14, 14, 0.000102192, 0, 0
33, 33, 0.000193723, 0, 0
8, 8, 6.8813e-05, 0, 0
22, 22, 0.000136788, 0, 0
0, 0, 3.1353e-05, 0, 0
33, 33, 0.000303074, 0, 0
22, 22, 0.000128837, 0, 0
16, 16, 0.000578459, 0, 0
24, 24, 0.000133306, 0, 0
6, 6, 5.9271e-05, 0, 0
16, 16, 0.000113373, 0, 0
11, 11, 8.968e-05, 0, 0
8, 8, 7.4978e-05, 0, 0
0, 0, 3.6636e-05, 0, 0
31, 31, 0.000268239, 0, 0
4, 4, 5.3705e-05, 0, 0
2, 2, 4.3137e-05, 0, 0
31, 31, 0.00017955, 0, 0
8, 8, 7.6715e-05, 0, 0
26, 26, 0.000161032, 0, 0
3, 3, 5.121e-05, 0, 0
0, 0, 3.7178e-05, 0, 0
8, 8, 7.6167e-05, 0, 0
8, 8, 7.6702e-05, 0, 0
17, 17, 0.000117382, 0, 0
4, 4, 5.4428e-05, 0, 0
9, 9, 9.8446e-05, 0, 0
22, 22, 0.000145402, 0, 0
0, 0, 7.8752e-05, 0, 0
22, 22, 0.000151144, 0, 0
3, 3, 5.0932e-05, 0, 0
17, 17, 0.000127664, 0, 0
27, 27, 0.000160988, 0, 0
10, 10, 8.7175e-05, 0, 0
28, 28, 0.000171677, 0, 0
21, 21, 0.000143392, 0, 0
6, 6, 7.2954e-05, 0, 0
7, 7, 7.7412e-05, 0, 0
5, 5, 6.669e-05, 0, 0
35, 35, 0.000187103, 0, 0
24, 24, 0.000152454, 0, 0
13, 13, 9.9569e-05, 0, 0
12, 12, 0.000101198, 0, 0
11, 11, 9.5751e-05, 0, 0
22, 22, 0.000148795, 0, 0
3, 3, 8.0958e-05, 0, 0
21, 21, 0.000133303, 0, 0
7, 7, 7.4885e-05, 0, 0
9, 9, 8.4689e-05, 0, 0
28, 28, 0.000165901, 0, 0
35, 35, 0.000333454, 0, 0
0, 0, 3.3779e-05, 0, 0
25, 25, 0.00181112, 0, 0
10, 10, 0.000646948, 0, 0
19, 19, 0.000122235, 0, 0
30, 30, 0.00029469, 0, 0
35, 35, 0.000230279, 0, 0
3, 3, 9.8269e-05, 0, 0
33, 33, 0.000744735, 0, 0
8, 8, 0.00015845, 0, 0
24, 24, 0.000439082, 0, 0
17, 17, 0.000285128, 0, 0
4, 4, 0.00140539, 0, 0
13, 13, 0.000221209, 0, 0
5, 5, 0.000332696, 0, 0
6, 6, 0.000129498, 0, 0
21, 21, 0.000694596, 0, 0
24, 24, 0.000282367, 0, 0
12, 12, 0.000238698, 0, 0
3, 3, 9.6383e-05, 0, 0
